date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:47:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:02%20GMT	http://datawarna.com/?p=49	D:/Website/data%20warna%20home/datawarna.com/index0012.html	(from http://datawarna.com/caribbean-midday/)
19:47:02	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:02%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed2eb0	(from http://datawarna.com/caribbean-midday/)
19:47:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:03%20GMT	http://datawarna.com/?p=134	D:/Website/data%20warna%20home/datawarna.com/index47f2.html	(from http://datawarna.com/caribbean-sunset/)
19:47:03	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:03%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-sunset%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed5900.json	(from http://datawarna.com/caribbean-sunset/)
19:47:03	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:03%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcaribbean-sunset%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc34d	(from http://datawarna.com/caribbean-sunset/)
19:47:04	2308/2308	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:04%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchengdu-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed4104.json	(from http://datawarna.com/chengdu-day/)
19:47:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:04%20GMT	http://datawarna.com/?p=362	D:/Website/data%20warna%20home/datawarna.com/indexe4db.html	(from http://datawarna.com/chengdu-day/)
19:47:04	2400/2400	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:04%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchengdu-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed9153	(from http://datawarna.com/chengdu-day/)
19:47:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:05%20GMT	http://datawarna.com/?p=407	D:/Website/data%20warna%20home/datawarna.com/indexffa6.html	(from http://datawarna.com/chengdu-night/)
19:47:05	2318/2318	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:05%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchengdu-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embede6db.json	(from http://datawarna.com/chengdu-night/)
19:47:05	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:06%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchengdu-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedbac1	(from http://datawarna.com/chengdu-night/)
19:47:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:06%20GMT	http://datawarna.com/?p=356	D:/Website/data%20warna%20home/datawarna.com/index57e7.html	(from http://datawarna.com/chinapools/)
19:47:06	2303/2303	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:06%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchinapools%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embeda015.json	(from http://datawarna.com/chinapools/)
19:47:06	2395/2395	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:07%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fchinapools%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7299	(from http://datawarna.com/chinapools/)
19:47:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:07%20GMT	http://datawarna.com/?p=365	D:/Website/data%20warna%20home/datawarna.com/index18ee.html	(from http://datawarna.com/colombus/)
19:47:07	2293/2293	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:07%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcolombus%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed6b47.json	(from http://datawarna.com/colombus/)
19:47:07	2385/2385	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:08%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fcolombus%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed9e8d	(from http://datawarna.com/colombus/)
19:47:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:08%20GMT	http://datawarna.com/?p=87	D:/Website/data%20warna%20home/datawarna.com/index5d38.html	(from http://datawarna.com/connecticut-day/)
19:47:08	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:08%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fconnecticut-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedd7a0.json	(from http://datawarna.com/connecticut-day/)
19:47:08	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:09%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fconnecticut-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc6a3	(from http://datawarna.com/connecticut-day/)
19:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:09%20GMT	http://datawarna.com/?p=294	D:/Website/data%20warna%20home/datawarna.com/indexe2aa.html	(from http://datawarna.com/connecticut-night/)
19:47:09	2338/2338	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:09%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fconnecticut-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedf558.json	(from http://datawarna.com/connecticut-night/)
19:47:09	2430/2430	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:10%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fconnecticut-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed6a2c	(from http://datawarna.com/connecticut-night/)
19:47:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:10%20GMT	http://datawarna.com/?p=89	D:/Website/data%20warna%20home/datawarna.com/index3fbb.html	(from http://datawarna.com/delaware-day/)
19:47:10	2313/2313	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:10%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fdelaware-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed4efc.json	(from http://datawarna.com/delaware-day/)
19:47:10	2405/2405	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:11%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fdelaware-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7cc8	(from http://datawarna.com/delaware-day/)
19:47:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:11%20GMT	http://datawarna.com/?p=184	D:/Website/data%20warna%20home/datawarna.com/index48fd.html	(from http://datawarna.com/delaware-night/)
19:47:11	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:11%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fdelaware-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embeda9b8.json	(from http://datawarna.com/delaware-night/)
19:47:11	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:12%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fdelaware-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed9cde	(from http://datawarna.com/delaware-night/)
19:47:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:12%20GMT	http://datawarna.com/?p=202	D:/Website/data%20warna%20home/datawarna.com/index6452.html	(from http://datawarna.com/florida-evening/)
19:47:12	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:12%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fflorida-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedcd4d.json	(from http://datawarna.com/florida-evening/)
19:47:13	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:13%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fflorida-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embeda648	(from http://datawarna.com/florida-evening/)
19:47:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:14%20GMT	http://datawarna.com/?p=72	D:/Website/data%20warna%20home/datawarna.com/indexae74.html	(from http://datawarna.com/florida-midday/)
19:47:13	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:13%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fflorida-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed115f.json	(from http://datawarna.com/florida-midday/)
19:47:14	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:14%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fflorida-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed87e6	(from http://datawarna.com/florida-midday/)
19:47:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:15%20GMT	http://datawarna.com/?p=155	D:/Website/data%20warna%20home/datawarna.com/index43b2.html	(from http://datawarna.com/georgia-evening/)
19:47:14	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:14%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed253e.json	(from http://datawarna.com/georgia-evening/)
19:47:15	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:15%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedc96c	(from http://datawarna.com/georgia-evening/)
19:47:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:16%20GMT	http://datawarna.com/?p=34	D:/Website/data%20warna%20home/datawarna.com/index1e7e.html	(from http://datawarna.com/georgia-midday/)
19:47:15	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:15%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7e2f.json	(from http://datawarna.com/georgia-midday/)
19:47:16	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:16%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedff05	(from http://datawarna.com/georgia-midday/)
19:47:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:17%20GMT	http://datawarna.com/?p=320	D:/Website/data%20warna%20home/datawarna.com/indexe513.html	(from http://datawarna.com/georgia-night/)
19:47:17	2318/2318	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:16%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-night%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed153c.json	(from http://datawarna.com/georgia-night/)
19:47:17	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:17%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgeorgia-night%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed8086	(from http://datawarna.com/georgia-night/)
19:47:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:18%20GMT	http://datawarna.com/?p=55	D:/Website/data%20warna%20home/datawarna.com/index8054.html	(from http://datawarna.com/germany-plus5/)
19:47:17	2318/2318	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:17%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgermany-plus5%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed1988.json	(from http://datawarna.com/germany-plus5/)
19:47:18	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:18%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgermany-plus5%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed6370	(from http://datawarna.com/germany-plus5/)
19:47:18	2308/2308	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:18%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgwangju-day%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed42d6.json	(from http://datawarna.com/gwangju-day/)
19:47:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:19%20GMT	http://datawarna.com/?p=353	D:/Website/data%20warna%20home/datawarna.com/indexbc6e.html	(from http://datawarna.com/gwangju-day/)
19:47:19	2400/2400	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:19%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgwangju-day%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed6fac	(from http://datawarna.com/gwangju-day/)
19:47:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:20%20GMT	http://datawarna.com/?p=297	D:/Website/data%20warna%20home/datawarna.com/index07ee.html	(from http://datawarna.com/gwangju-morning/)
19:47:20	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:20%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgwangju-morning%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed03eb.json	(from http://datawarna.com/gwangju-morning/)
19:47:20	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:20%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fgwangju-morning%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedcb46	(from http://datawarna.com/gwangju-morning/)
19:47:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:21%20GMT	http://datawarna.com/?p=344	D:/Website/data%20warna%20home/datawarna.com/index6150.html	(from http://datawarna.com/hollywood/)
19:47:21	2298/2298	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:20%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fhollywood%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed2949.json	(from http://datawarna.com/hollywood/)
19:47:21	2390/2390	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:21%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fhollywood%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed6a04	(from http://datawarna.com/hollywood/)
19:47:22	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:22%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fillinois-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed01a8.json	(from http://datawarna.com/illinois-evening/)
19:47:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:22%20GMT	http://datawarna.com/?p=208	D:/Website/data%20warna%20home/datawarna.com/index0eba.html	(from http://datawarna.com/illinois-evening/)
19:47:23	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:23%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fillinois-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedae42	(from http://datawarna.com/illinois-evening/)
19:47:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:24%20GMT	http://datawarna.com/?p=78	D:/Website/data%20warna%20home/datawarna.com/index7896.html	(from http://datawarna.com/illinois-midday/)
19:47:23	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:23%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fillinois-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedda31.json	(from http://datawarna.com/illinois-midday/)
19:47:24	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:24%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fillinois-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedaa68	(from http://datawarna.com/illinois-midday/)
19:47:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:26%20GMT	http://datawarna.com/?p=303	D:/Website/data%20warna%20home/datawarna.com/indexa853.html	(from http://datawarna.com/indiana-evening/)
19:47:26	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:26%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Findiana-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed16b9.json	(from http://datawarna.com/indiana-evening/)
19:47:26	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:26%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Findiana-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedb6b1	(from http://datawarna.com/indiana-evening/)
19:47:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:27%20GMT	http://datawarna.com/?p=58	D:/Website/data%20warna%20home/datawarna.com/indexe9b4.html	(from http://datawarna.com/indiana-midday/)
19:47:27	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:27%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Findiana-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed8d72.json	(from http://datawarna.com/indiana-midday/)
19:47:27	2415/2415	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:28%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Findiana-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed1947	(from http://datawarna.com/indiana-midday/)
19:47:28	2358/2358	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:28%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fireland-daily-million%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed3de6.json	(from http://datawarna.com/ireland-daily-million/)
19:47:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:29%20GMT	http://datawarna.com/?p=124	D:/Website/data%20warna%20home/datawarna.com/indexd4a6.html	(from http://datawarna.com/ireland-daily-million/)
19:47:29	2450/2450	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:29%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fireland-daily-million%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed22c3	(from http://datawarna.com/ireland-daily-million/)
19:47:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:30%20GMT	http://datawarna.com/?p=392	D:/Website/data%20warna%20home/datawarna.com/indexead8.html	(from http://datawarna.com/ireland-daily-million-2100-wib/)
19:47:29	2406/2406	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:29%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fireland-daily-million-2100-wib%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embeddcb5.json	(from http://datawarna.com/ireland-daily-million-2100-wib/)
19:47:30	2498/2498	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:30%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fireland-daily-million-2100-wib%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedfb63	(from http://datawarna.com/ireland-daily-million-2100-wib/)
19:47:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:31%20GMT	http://datawarna.com/?p=211	D:/Website/data%20warna%20home/datawarna.com/index0114.html	(from http://datawarna.com/jinjiang/)
19:47:30	2293/2293	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:30%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fjinjiang%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed493b.json	(from http://datawarna.com/jinjiang/)
19:47:31	2385/2385	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:31%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fjinjiang%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed7ab8	(from http://datawarna.com/jinjiang/)
19:47:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:32%20GMT	http://datawarna.com/?p=311	D:/Website/data%20warna%20home/datawarna.com/index2e31.html	(from http://datawarna.com/kentucky-evening/)
19:47:31	2333/2333	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:31%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fkentucky-evening%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedf6cb.json	(from http://datawarna.com/kentucky-evening/)
19:47:32	2425/2425	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:32%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fkentucky-evening%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embedbf74	(from http://datawarna.com/kentucky-evening/)
19:47:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:33%20GMT	http://datawarna.com/?p=61	D:/Website/data%20warna%20home/datawarna.com/index094d.html	(from http://datawarna.com/kentucky-midday/)
19:47:33	2328/2328	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Jul%202020%2012:47:32%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fkentucky-midday%2F	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed0bd7.json	(from http://datawarna.com/kentucky-midday/)
19:47:33	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Jul%202020%2012:47:33%20GMT	http://datawarna.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdatawarna.com%2Fkentucky-midday%2F&format=xml	D:/Website/data%20warna%20home/datawarna.com/wp-json/oembed/1.0/embed5d6f	(from http://datawarna.com/kentucky-midday/)
19:47:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Jul%202020%2012:47:34%20GMT	http://datawarna.com/?p=300	D:/Website/data%20warna%20home/datawarna.com/index65a9.html	(from http://datawarna.com/louisiana/)
